Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
8242240641,"Dec 13, 2022, 2:01:49 AM",Evening Walk,Walk,,2107,2.88,,,false,,,activities/8832917236.fit.gz,,,2107.0,1938.0,2883.2,2.68,1.488,25.2,65.0,14.6,72.8,32.5,-1.4,,,,,,,,,125.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.368,0.0,,,,,,,,,,,,,,,,,""
8242240694,"Dec 13, 2022, 3:03:03 AM",Mixed 8.5 dubs ,Workout,"",5274,0,162.0,23,false,,,activities/8832917306.fit.gz,,,5274.0,5274.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,120.0,,,487.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8242240716,"Dec 12, 2022, 10:43:15 PM",Afternoon Walk,Walk,,2353,3.31,103.0,4,false,,,activities/8832917301.fit.gz,,,2353.0,2304.0,3310.1,3.232,1.437,60.0,60.0,31.0,95.8,40.2,-1.0,,,,,,86.0,,,157.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.407,0.0,,,,,,,,,,,,,,,,,""
8242240749,"Dec 13, 2022, 4:41:00 AM",Evening Walk,Walk,,3051,4.20,,,false,,,activities/8832917342.fit.gz,,,3051.0,3015.0,4200.9,3.138,1.393,96.0,96.0,12.2,95.4,18.3,1.9,,,,,,,,,203.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.377,70.6,,,,,,,,,,,,,,,,,""
8245548904,"Dec 13, 2022, 8:37:55 PM",Lunch Ride for tacos ,Ride,"",1384,5.30,175.0,16,false,,1996 Cannondale M200 SE,activities/8836595303.fit.gz,,11.793,1384.0,1256.0,5299.3,12.093,4.219,9.0,9.0,13.6,93.2,5.6,-1.4,,,,,,134.0,,,99.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.829,444.8,,,,,,,,,,,,,,,,,""
8245549011,"Dec 13, 2022, 10:28:52 PM",Afternoon Ride from tacos ,Ride,"",2163,7.89,164.0,17,false,,1996 Cannondale M200 SE,activities/8836595397.fit.gz,,11.793,2163.0,2068.0,7898.0,9.29,3.819,94.2,94.2,13.2,92.4,24.8,0.8,,,,,,131.0,,,166.0,,,17.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.651,77.4,,,,,,,,,,,,,,,,,""
8246399180,"Dec 14, 2022, 3:08:49 AM",Dubs,Workout,"",5719,0,152.0,23,false,,,activities/8837545941.fit.gz,,,5719.0,5719.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,118.0,,,528.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8250030091,"Dec 14, 2022, 9:17:51 PM",Afternoon Walk,Walk,,2201,3.20,,,false,,,activities/8841598684.fit.gz,,,2201.0,2201.0,3207.1,3.453,1.457,18.0,111.6,4.2,108.0,19.8,-2.9,,,,,,,,,130.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.457,0.0,,,,,,,,,,,,,,,,,""
8256947887,"Dec 16, 2022, 11:52:52 PM",Afternoon Ride for Mochi donuts,Ride,"Ty Yelp, zoom zoomed going home to beat darkness. Lots of people on partially-car-free Valencia!",5151,9.87,150.0,20,false,,1996 Cannondale M200 SE,activities/8849379444.fit.gz,,11.793,5151.0,2437.0,9878.6,14.456,4.054,70.4,70.4,13.6,91.4,17.7,-0.2,,,,,,125.0,,,186.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,1.918,0.0,,,,,,,,,,,,,,,,,media/1F11222C-AE63-4BE8-8E44-0D26CED80EEB.jpg
8264782450,"Dec 18, 2022, 7:51:25 PM",Mixed dubs ,Workout,"",6221,0,180.0,93,false,,,activities/8858320391.fit.gz,,,6221.0,6221.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,142.0,,,733.0,,,93.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8268372059,"Dec 19, 2022, 9:15:13 PM",Afternoon Ride to Richmond,Ride,Cute coffee shop,2382,10.29,174.0,21,false,,1996 Cannondale M200 SE,activities/8862361351.fit.gz,,11.793,2382.0,2331.0,10290.3,11.336,4.415,95.4,95.4,21.0,94.4,14.0,-0.4,,,,,,125.0,,,213.0,,,21.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,4.32,0.0,,,,,,,,,,,,,,,,,""
8268795790,"Dec 20, 2022, 12:30:36 AM",Afternoon Ride,Ride,,2800,10.69,135.0,17,false,,1996 Cannondale M200 SE,activities/8862826299.fit.gz,,11.793,2800.0,2652.0,10690.2,8.914,4.031,135.8,135.8,18.4,93.6,18.8,0.4,,,,,,127.0,,,256.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.818,0.0,,,,,,,,,,,,,,,,,""
8273235580,"Dec 21, 2022, 3:11:40 AM",Mixed dubs in sunset ,Workout,"I wore a Mickey shirt with my Mickey socks and it was cold 6-4, 6-4. 6-4, 10-7 lah",7525,0,186.0,206,false,,,activities/8867780797.fit.gz,,,7525.0,7525.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,155.0,,,1053.0,,,206.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8277103055,"Dec 22, 2022, 1:58:50 AM",Late to tennis run,Run,"",3428,5.85,,,false,,,activities/8872096612.fit.gz,,,3428.0,3279.0,5855.4,4.498,1.786,75.4,75.4,43.8,97.4,11.2,-0.4,,,,,,,,,298.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5956.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.708,0.0,,,,,,,,,,,,,,,,,""
8277103059,"Dec 22, 2022, 3:10:32 AM",Dubs ,Workout,"",3532,0,175.0,51,false,,,activities/8872096634.fit.gz,,,3532.0,3532.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,141.0,,,432.0,,,51.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8283255793,"Dec 23, 2022, 2:59:52 PM",Morning Ride to tennis,Ride,"",1674,6.14,178.0,18,false,,1996 Cannondale M200 SE,activities/8878969848.fit.gz,,11.793,1674.0,1674.0,6139.5,9.558,3.668,67.0,67.0,21.8,97.2,13.8,-0.4,,,,,,129.0,,,131.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.668,0.0,,,,,,,,,,,,,,,,,""
8283255808,"Dec 23, 2022, 3:52:15 PM",Raayan morning hit! ,Workout,"",3836,0,193.0,121,false,,,activities/8878969890.fit.gz,,,3836.0,3836.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,159.0,,,519.0,,,121.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8283255858,"Dec 23, 2022, 7:51:14 PM",Lunch Ride,Ride,"",1164,2.94,164.0,8,false,,1996 Cannondale M200 SE,activities/8878969939.fit.gz,,11.793,1164.0,1136.0,2939.2,7.808,2.587,80.4,80.4,17.2,97.6,18.6,2.6,,,,,,106.0,,,66.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,2.525,0.0,,,,,,,,,,,,,,,,,""
8300640317,"Dec 28, 2022, 2:44:28 AM",Bay club ssf dubs ,Workout,Everyone and their mom was at ssf tonight bc rain Omg,4864,0,181.0,70,false,,,activities/8898731897.fit.gz,,,4864.0,4864.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,142.0,,,613.0,,,70.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8304694435,"Dec 28, 2022, 9:48:56 PM",Afternoon Walk,Walk,,8392,6.53,174.0,170,false,,,activities/8903296328.fit.gz,,,8392.0,4557.0,6532.6,19.608,1.434,134.0,136.2,-3.2,71.2,32.7,0.0,,,,,,142.0,,,295.0,,,170.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.778,0.0,,,,,,,,,,,,,,,,,""
8305274558,"Dec 29, 2022, 3:40:26 AM",Dubs 🎾🎾,Workout,"",7587,0,170.0,32,false,,,activities/8903957233.fit.gz,,,7587.0,7587.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,118.0,,,710.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8314139195,"Dec 31, 2022, 12:25:04 AM",Afternoon Elliptical,Elliptical,,2620,0,165.0,46,false,,,activities/8913939214.fit.gz,,,2620.0,2620.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,147.0,,,343.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8314139219,"Dec 31, 2022, 1:10:25 AM",Afternoon Weight Training,Weight Training,,710,0,177.0,17,false,,,activities/8913939234.fit.gz,,,710.0,710.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,153.0,,,84.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8319147183,"Jan 1, 2023, 1:44:42 AM",Afternoon Elliptical,Elliptical,,2511,0,167.0,55,false,,,activities/8919643660.fit.gz,,,2511.0,2511.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,150.0,,,351.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8323210224,"Jan 1, 2023, 9:22:06 PM",Ladies dubs ,Workout,"",8293,0,166.0,44,false,,,activities/8924303404.fit.gz,,,8293.0,8293.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,119.0,,,780.0,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8323822129,"Jan 2, 2023, 3:33:44 AM",Guys’ dubs hi devin ,Workout,"",8837,0,174.0,65,false,,,activities/8924998400.fit.gz,,,8837.0,8837.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,130.0,,,912.0,,,65.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8329231851,"Jan 3, 2023, 2:17:11 AM",Evening Elliptical,Elliptical,,2723,0,157.0,20,false,,,activities/8931515744.fit.gz,,,2723.0,2723.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,137.0,,,315.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8329231852,"Jan 3, 2023, 3:04:45 AM",Evening Weight Training,Weight Training,,2038,0,171.0,12,false,,,activities/8931515761.fit.gz,,,2038.0,2038.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,126.0,,,182.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8334829170,"Jan 4, 2023, 2:15:54 AM",8.5 ladies dubs ,Workout,"",7618,0,170.0,50,false,,,activities/8937808099.fit.gz,,,7618.0,7618.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,129.0,,,836.0,,,50.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8340214190,"Jan 5, 2023, 3:06:47 AM",Evening Elliptical,Elliptical,,3003,0,149.0,16,false,,,activities/8943793231.fit.gz,,,3003.0,3003.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,135.0,,,355.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8340214204,"Jan 5, 2023, 3:58:03 AM",Evening Weight Training,Weight Training,,1048,0,168.0,8,false,,,activities/8943793257.fit.gz,,,1048.0,1048.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,134.0,,,101.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8345357990,"Jan 6, 2023, 3:07:43 AM",Evening Elliptical,Elliptical,,3160,0,172.0,25,false,,,activities/8949534213.fit.gz,,,3160.0,3160.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,138.0,,,372.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8345358010,"Jan 6, 2023, 4:03:55 AM",Evening Weight Training,Weight Training,,1896,0,175.0,20,false,,,activities/8949534235.fit.gz,,,1896.0,1896.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,132.0,,,163.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8349273745,"Jan 6, 2023, 8:51:40 PM",Lunch Walk,Walk,,2970,4.39,,,false,,,activities/8953924601.fit.gz,,,2970.0,2862.0,4390.0,3.177,1.534,21.0,21.0,3.6,93.8,16.2,-1.9,,,,,,,,,180.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.478,0.0,,,,,,,,,,,,,,,,,""
8350194244,"Jan 7, 2023, 12:43:00 AM",Devin singles ,Workout,"",8313,0,175.0,113,false,,,activities/8954945369.fit.gz,,,8313.0,8313.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,141.0,,,1026.0,,,113.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8361793746,"Jan 9, 2023, 4:16:08 AM",Evening Weight Training,Weight Training,,1266,0,181.0,33,false,,,activities/8968032373.fit.gz,,,1266.0,1266.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,154.0,,,146.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8361793747,"Jan 9, 2023, 3:18:56 AM",Evening Elliptical,Elliptical,,3099,0,170.0,83,false,,,activities/8968032360.fit.gz,,,3099.0,3099.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,153.0,,,431.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8366862890,"Jan 10, 2023, 1:58:28 AM",Afternoon Run,Run,,1276,3.23,,,false,,,activities/8973642344.fit.gz,,,1276.0,1251.0,3238.0,4.9,2.588,4.8,22.8,88.2,106.8,5.1,-0.6,,,,,,,,,204.0,,,,,,,,,,,,,,,,0.0,,1.0,3257.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.538,0.0,,,,,,,,,,,,,,,,,""
8383334276,"Jan 13, 2023, 1:06:30 AM",Afternoon Walk,Walk,,3669,2.71,99.0,3,false,,,activities/8991818227.fit.gz,,,3669.0,2090.0,2716.4,3.177,1.3,102.6,13.2,3.8,94.6,23.0,3.3,,,,,,83.0,,,160.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.74,0.0,,,,,,,,,,,,,,,,,""
8383334324,"Jan 12, 2023, 6:56:49 PM",Morning Walk,Walk,,1845,2.27,71.0,2,false,,,activities/8991818253.fit.gz,,,1845.0,1792.0,2278.5,2.64,1.272,25.8,74.4,4.0,78.4,23.4,-2.1,,,,,,71.0,,,106.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.235,0.0,,,,,,,,,,,,,,,,,""
8383334376,"Jan 13, 2023, 3:56:06 AM",Evening Elliptical,Elliptical,,1397,0,168.0,41,false,,,activities/8991818317.fit.gz,,,1397.0,1397.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,156.0,,,189.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8387694352,"Jan 13, 2023, 11:49:41 PM",Afternoon Run,Run,,3601,9.84,164.0,128,false,,,activities/8996653665.fit.gz,,,3601.0,3588.0,9844.1,5.514,2.744,66.2,61.2,73.8,91.2,19.5,0.1,,,,,,164.0,,,560.0,,,128.0,,,,,,,,,,,,,0.0,,1.0,10031.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.734,0.0,,,,,,,,,,,,,,,,,""
8393754718,"Jan 15, 2023, 2:43:58 AM",Evening Ride,Ride,,2638,0,152.0,21,false,,1996 Cannondale M200 SE,activities/9003437825.fit.gz,,11.793,2638.0,2638.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,129.0,,,313.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8399768774,"Jan 16, 2023, 1:29:39 AM",Rain Run toogoodtogo,Run,"",1988,3.11,,,false,,,activities/9010220200.fit.gz,,,1988.0,1298.0,3110.8,6.621,2.397,77.4,76.2,23.0,94.6,36.5,0.0,,,,,,,,,205.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3367.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.565,0.0,,,,,,,,,,,,,,,,,""
8399768813,"Jan 16, 2023, 2:49:46 AM",Evening Elliptical,Elliptical,,1803,0,169.0,46,false,,,activities/9010220226.fit.gz,,,1803.0,1803.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,152.0,,,240.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8403344100,"Jan 16, 2023, 5:15:44 PM",Morning Ride,Ride,Zoom zoom to get to tennis coach tryout early 🏎️ 🏎️,1506,5.72,181.0,31,false,,1996 Cannondale M200 SE,activities/9014157085.fit.gz,,11.793,1506.0,1506.0,5719.6,8.658,3.798,68.8,63.4,21.4,78.8,13.9,0.1,,,,,,142.0,,,119.0,,,31.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,3.798,0.0,,,,,,,,,,,,,,,,,""
8403344618,"Jan 16, 2023, 7:08:54 PM",Lunch Ride,Ride,Celebration ride for celebratory views and coffee🤌,7994,19.29,171.0,22,false,,1996 Cannondale M200 SE,activities/9014157522.fit.gz,,11.793,7994.0,4814.0,19289.3,12.184,4.007,151.2,159.4,2.6,86.0,25.9,0.0,,,,,,111.0,,,368.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11490857.0,,,,,,,,,,,0.0,2.413,11.9,,,,,,,,,,,,,,,,,media/72C6E436-5907-470B-A688-A9C6AACEBD51.jpg
8410254517,"Jan 18, 2023, 3:17:22 AM",Evening Tennis,Workout,,6713,0,169.0,49,false,,,activities/9021767985.fit.gz,,,6713.0,6713.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,129.0,,,699.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8415232537,"Jan 18, 2023, 11:14:34 PM",Afternoon Elliptical,Elliptical,,1810,0,150.0,27,false,,,activities/9027255693.fit.gz,,,1810.0,1810.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,143.0,,,224.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8415232611,"Jan 19, 2023, 1:20:11 AM",Afternoon Walk,Walk,,1421,2.00,122.0,4,false,,,activities/9027255760.fit.gz,,,1421.0,1421.0,2002.3,2.835,1.409,12.2,12.2,30.6,95.8,9.0,-3.1,,,,,,107.0,,,84.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.409,0.0,,,,,,,,,,,,,,,,,""
8420368503,"Jan 19, 2023, 5:25:05 PM",Morning Walk,Walk,,1767,2.32,105.0,3,false,,,activities/9032914784.fit.gz,,,1767.0,1728.0,2326.1,4.248,1.346,0.0,0.0,4.2,93.6,3.0,-3.8,,,,,,93.0,,,98.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.316,0.0,,,,,,,,,,,,,,,,,""
8420368602,"Jan 20, 2023, 12:59:52 AM",Afternoon Walk,Walk,,1769,2.03,164.0,12,false,,,activities/9032914854.fit.gz,,,1769.0,1626.0,2037.8,7.888,1.253,109.8,9.4,4.2,107.6,49.9,4.9,,,,,,120.0,,,125.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.152,0.0,,,,,,,,,,,,,,,,,""
8420368735,"Jan 19, 2023, 2:59:47 AM",Evening Walk,Walk,,1771,2.07,137.0,5,false,,,activities/9032914993.fit.gz,,,1771.0,1680.0,2077.9,2.328,1.237,76.0,19.0,30.8,107.0,26.3,2.7,,,,,,110.0,,,109.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.173,0.0,,,,,,,,,,,,,,,,,""
8420755003,"Jan 20, 2023, 3:06:34 AM",Evening Tennis,Workout,,5176,0,172.0,54,false,,,activities/9033344386.fit.gz,,,5176.0,5176.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,133.0,,,606.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
8424842288,"Jan 20, 2023, 9:36:49 PM",Afternoon Walk,Walk,,1225,1.72,117.0,3,false,,,activities/9037885080.fit.gz,,,1225.0,1125.0,1723.6,2.99,1.532,2.6,2.6,6.8,92.2,7.0,-5.0,,,,,,105.0,,,76.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.407,0.0,,,,,,,,,,,,,,,,,""
8425471741,"Jan 20, 2023, 11:28:41 PM",Afternoon Walk,Walk,,2644,2.16,142.0,4,false,,,activities/9038583449.fit.gz,,,2644.0,1606.0,2159.7,5.204,1.345,95.2,95.2,5.8,94.8,34.6,4.1,,,,,,97.0,,,126.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.817,0.0,,,,,,,,,,,,,,,,,""
8442273766,"Jan 24, 2023, 2:35:07 AM",Evening Walk,Walk,,1471,2.13,135.0,6,false,,,activities/9057313121.fit.gz,,,1471.0,1441.0,2138.9,4.988,1.484,12.6,12.6,22.0,97.4,28.0,-3.4,,,,,,129.0,,,103.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.454,0.0,,,,,,,,,,,,,,,,,""
8442273860,"Jan 24, 2023, 5:39:59 AM",Night Walk,Walk,,2210,2.65,150.0,7,false,,,activities/9057313104.fit.gz,,,2210.0,2114.0,2653.2,2.625,1.255,83.2,14.0,21.0,95.2,17.9,2.6,,,,,,116.0,,,158.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.201,0.0,,,,,,,,,,,,,,,,,""
8446779724,"Jan 24, 2023, 6:41:49 PM",Morning Walk,Walk,,2986,2.85,124.0,4,false,,,activities/9062252281.fit.gz,,,2986.0,1896.0,2856.3,3.398,1.507,5.4,94.6,4.4,94.2,13.8,-3.1,,,,,,99.0,,,126.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.957,12.4,,,,,,,,,,,,,,,,,""
8447456992,"Jan 25, 2023, 1:14:46 AM",Afternoon Walk,Walk,,1267,1.60,169.0,6,false,,,activities/9062990774.fit.gz,,,1267.0,1184.0,1608.5,2.832,1.359,100.4,8.2,4.6,106.0,49.0,5.7,,,,,,126.0,,,114.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.27,0.0,,,,,,,,,,,,,,,,,""
